@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1,16-17-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute jialiaoliang numeric
@attribute jialiaocishu numeric
@attribute gongzuoshidianya numeric
@attribute zaosheng numeric
@attribute yangjixingchengri numeric
@attribute yangjixingchengdunlv numeric
@attribute dianjiewendu numeric
@attribute fenzibi numeric
@attribute alfjialiaoshiji numeric
@attribute lvshuiping numeric
@attribute dianjiezhishuiping numeric
@attribute fehanliang numeric
@attribute sihanliang numeric
@attribute shijichulvliang numeric

@data
0.190654,0.179325,0.462687,0.181818,0.896907,0.727273,0.486486,0.893617,0.365854,0.866667,0.74026,0.072,0.333333,1
0.581308,0.546414,0.268657,0.484848,0.890034,0.681818,0.432432,0.886525,0.170732,0.833333,0.78355,0.256,0.333333,0.965517
0.657321,0.668776,0.614428,0.090909,0.90378,0.727273,0.378378,0.900709,0.243902,0.666667,0.69697,0.117333,0.333333,1
0.714019,0.700422,0.604478,0.242424,0.90378,0.681818,0.459459,0.943262,0.365854,0.7,0.69697,0.069333,0.166667,0.965517
0.545171,0.512658,0.37811,0.121212,0.900344,0.409091,0.513514,0.93617,0.487805,0.8,0.69697,0.130667,0.333333,1
0.570093,0.565401,0.383085,0.181818,0.883162,0.681818,0.567568,0.943262,0.756098,0.7,0.78355,0.088,0.333333,0.965517
0.565732,0.531646,0.495025,0.212121,0.896907,0.772727,0.513514,0.943262,0.439024,0.7,0.69697,0.082667,0.333333,0.965517
0.527726,0.525316,0.169154,0.242424,0.890034,0.681818,0.567568,0.950355,0.756098,0.766667,0.74026,0.042667,0.166667,0.965517
0.42866,0.402954,0.388059,0.242424,0.907216,0.545455,0.459459,0.929078,0.439024,0.733333,0.74026,0.069333,0.333333,0.965517
0.469159,0.440928,0.181592,0.181818,0.893471,0.409091,0.405405,0.914894,0.365854,0.766667,0.82684,0.170667,0.333333,1
0.457944,0.459916,0.251244,0.606061,0.910653,0.363636,0.405405,0.921986,0.560976,0.733333,0.69697,0.085333,0.333333,1
0.426168,0.400844,0.218906,0.181818,0.910653,0.727273,0.513514,0.907801,0.439024,0.866667,0.74026,0.064,0.166667,1
0.509657,0.508439,0.37811,0.151515,0.886598,0.681818,0.540541,0.886525,0.170732,0.633333,0.5671,0.082667,0.166667,0.965517
0.621807,0.613924,0.144279,0.090909,0.890034,0.727273,0.513514,0.900709,0.365854,0.666667,0.5671,0.085333,0.333333,0.965517
0.767601,0.751055,0.216418,0.121212,0.896907,0.545455,0.432432,0.907801,0.121951,0.9,0.52381,0.149333,0.166667,1
0.487227,0.457806,0.074627,0.121212,0.910653,0.772727,0.432432,0.950355,0.365854,0.766667,0.74026,0.168,0.166667,1
0.379439,0.35654,0.412935,0.242424,0.910653,0.727273,0.459459,0.900709,0.439024,0.766667,0.74026,0.064,0.166667,1
0.507165,0.476793,0.373134,0.121212,0.883162,0.772727,0.567568,0.921986,0.756098,0.633333,0.65368,0.112,0.333333,0.965517
0.621807,0.584388,0.368159,0.515152,0.90378,0.727273,0.459459,0.907801,0.317073,0.7,0.78355,0.12,0.166667,1
0.507165,0.506329,0.062189,0.181818,0.896907,0.727273,0.459459,0.964539,0.365854,0.7,0.69697,0.205333,0.166667,1
0.571963,0.537975,0.5,0.363636,0.90378,0.318182,0.594595,0.900709,0.487805,0.7,0.78355,0.269333,0.166667,0.965517
0.731464,0.687764,0.462687,0.181818,0.927835,0.727273,0.567568,0.950355,0.682927,0.7,0.65368,0.098667,0.166667,1
0.565732,0.561181,0.31592,0.181818,0.900344,0.772727,0.513514,0.950355,0.560976,0.633333,0.61039,0.290667,0.166667,0.965517
0.516511,0.514768,0.211443,0.181818,0.907216,0.772727,0.486486,0.957447,0.487805,0.766667,0.69697,0.069333,0.166667,1
0.56324,0.506329,0.221393,0.363636,0.907216,0.818182,0.351351,0.957447,0.365854,0.433333,0.69697,0.24,0.166667,1
0.709034,0.776371,0.253731,0.333333,0.900344,0.772727,0.567568,0.907801,0.682927,0.4,0.65368,0.058667,0.166667,1
0.532087,0.5,0.495025,0.212121,0.90378,0.772727,0.513514,0.964539,0.487805,0.2,0.78355,0.104,0.166667,1
0.588785,0.535865,0.328359,0.151515,0.890034,0.772727,0.432432,0.93617,0.756098,0.533333,0.69697,0.037333,0.166667,1
0.617445,0.660338,0.435323,0.393939,0.890034,0.727273,0.513514,0.943262,0.682927,0.3,0.69697,0.053333,0.166667,1
0.662305,0.651899,0.328359,0.545455,0.941581,0.818182,0.432432,0.943262,0.487805,0.366667,0.61039,0.04,0.166667,1
0.647352,0.561181,0.43781,0.424242,0.910653,0.772727,0.513514,0.929078,0.756098,0.533333,0.61039,0.064,0.166667,1
0.456698,0.436709,0.094528,0.212121,0.90378,0.818182,0.621622,0.865248,0.804878,0.333333,0.69697,0.106667,0.166667,1
0.793769,0.829114,0.661691,0.606061,0.900344,0.727273,0.405405,0.879433,0.317073,0.5,0.69697,0.066667,0.166667,1
0.519626,0.466245,0.134329,0.151515,0.910653,0.772727,0.540541,0.921986,0.439024,0.566667,0.74026,0.234667,0.166667,1
0.570093,0.535865,0.037314,0.181818,0.896907,0.772727,0.405405,0.950355,0.317073,0.8,0.65368,0.152,0.166667,1
0.56324,0.559072,0.559702,0.30303,0.893471,0.454545,0.621622,0.921986,0.682927,0.566667,0.61039,0.101333,0.166667,0.965517
0.610592,0.603376,0.199005,0.30303,0.907216,0.772727,0.378378,0.921986,0.487805,0.7,0.69697,0.213333,0.166667,0.965517
0.467913,0.396624,0.189055,0.181818,0.900344,0.727273,0.513514,0.907801,0.365854,0.7,0.87013,0.133333,0.166667,0.965517
0.433022,0.493671,0.201493,0.181818,0.896907,0.5,0.486486,0.900709,0.439024,0.7,0.82684,0.176,0.166667,1
0.338941,0.348101,0.363184,0.121212,0.907216,0.863636,0.513514,0.900709,0.487805,0.7,0.74026,0.248,0.5,0.965517
0.552648,0.567511,0.181592,0.151515,0.910653,0.727273,0.486486,0.907801,0.487805,0.666667,0.61039,0.08,0.166667,0.965517
0.455452,0.42827,0.181592,0.424242,0.907216,0.772727,0.513514,0.886525,0.317073,0.666667,0.69697,0.205333,0.166667,0.965517
0.05296,0.090717,0.477612,0.272727,0.910653,0.818182,0.378378,0.914894,0.487805,0.733333,0.82684,0.168,0.333333,0.965517
0.576947,0.542194,0.186567,0.424242,0.883162,0.681818,0.486486,0.829787,0.317073,0.833333,0.78355,0.253333,0.166667,0.965517
0.641745,0.632911,0.318408,0.212121,0.914089,0.727273,0.459459,0.879433,0.170732,0.766667,0.78355,0.218667,0.333333,0.965517
0.552648,0.567511,0.539801,0.242424,0.893471,0.545455,0.324324,0.893617,0.243902,0.633333,0.69697,0.104,0.166667,0.965517
0.621807,0.664557,0.646766,0.363636,0.914089,0.454545,0.378378,0.886525,0.317073,0.566667,0.82684,0.152,0.166667,0.965517
0.666667,0.626582,0.427861,0.242424,0.917526,0.409091,0.486486,0.921986,0.487805,0.666667,0.78355,0.170667,0.333333,0.965517
0.644237,0.635021,0.385572,0.212121,0.910653,0.772727,0.567568,0.914894,0.756098,0.666667,0.74026,0.08,0.166667,1
0.560748,0.527426,0.524876,0.363636,0.872852,0.772727,0.459459,0.900709,0.243902,0.666667,0.65368,0.128,0.166667,0.965517
0.530841,0.510549,0.243781,0.272727,0.90378,0.363636,0.27027,0.886525,0.170732,0.7,0.65368,0.125333,0.166667,0.965517
0.49595,0.466245,0.350746,0.090909,0.910653,0.727273,0.486486,0.921986,0.487805,0.7,0.69697,0.034667,0.166667,1
0.533956,0.50211,0.171642,0.151515,0.910653,0.545455,0.459459,0.893617,0.170732,0.666667,0.69697,0.242667,0.166667,1
0.583801,0.578059,0.166667,0.181818,0.893471,0.727273,0.567568,0.865248,0.317073,0.8,0.78355,0.2,0.166667,0.965517
0.466667,0.438819,0.251244,0.242424,0.920962,0.772727,0.486486,0.879433,0.317073,0.666667,0.78355,0.130667,0.166667,1
0.557009,0.552743,0.435323,0.242424,0.893471,0.181818,0.297297,0.93617,0.317073,0.633333,0.78355,0.133333,0.333333,1
0.487227,0.457806,0.206467,0.30303,0.907216,0.772727,0.621622,0.886525,0.487805,0.7,0.74026,0.186667,0.166667,1
0.571963,0.537975,0.174129,0.212121,0.910653,0.727273,0.486486,0.87234,0.317073,0.766667,0.74026,0.12,0.166667,1
0.46729,0.468354,0.082089,0.636364,0.893471,0.727273,0.459459,0.829787,0.121951,0.766667,0.78355,0.146667,0.166667,1
0.397508,0.402954,0.333333,0.121212,0.890034,0.681818,0.405405,0.907801,0.560976,0.6,0.74026,0.074667,0.166667,0.965517
0.581308,0.575949,0.365672,0.333333,0.90378,0.727273,0.351351,0.93617,0.365854,0.666667,0.5671,0.066667,0.166667,1
0.628037,0.590717,0.191543,0.272727,0.896907,0.727273,0.378378,0.87234,0.04878,0.766667,0.74026,0.176,0.166667,1
0.51838,0.487342,0.529851,0.424242,0.914089,0.681818,0.513514,0.893617,0.365854,0.666667,0.82684,0.077333,0,1
0.612461,0.575949,0.335821,0.212121,0.90378,0.772727,0.540541,0.929078,0.317073,0.7,0.78355,0.085333,0.166667,1
0.599377,0.563291,0.601989,0.272727,0.917526,0.727273,0.486486,0.914894,0.439024,0.633333,0.78355,0.133333,0.166667,1
0.28972,0.301688,0.21393,0.121212,0.890034,0.681818,0.432432,0.914894,0.560976,0.566667,0.69697,0.12,0.166667,0.965517
0.524611,0.470464,0.208955,0.30303,0.910653,0.818182,0.216216,0.886525,0.170732,0.266667,0.74026,0.202667,0.166667,0.97931
0.490966,0.531646,0.223881,0.242424,0.90378,0.681818,0.351351,0.822695,0.317073,0.366667,0.69697,0.082667,0,0.97931
0.571963,0.616034,0.512438,0.454545,0.859107,0.409091,0.567568,0.950355,0.487805,0.2,0.78355,0.034667,0.166667,0.97931
0.43676,0.533755,0.400497,0.272727,0.917526,0.818182,0.540541,0.865248,0.439024,0.566667,0.480519,0.109333,0.166667,0.97931
0.523364,0.447257,0.534825,0.424242,0.920962,0.727273,0.459459,0.914894,0.439024,0.6,0.61039,0.061333,0,0.97931
0.211838,0.259494,0.788557,0.606061,0.876289,0.545455,0.351351,0.914894,0.170732,0.4,0.87013,0.117333,0.166667,0.97931
0.38567,0.341772,0.199005,0.181818,0.920962,0.863636,0.486486,0.907801,0.634146,0.133333,0.69697,0.122667,0.166667,0.97931
0.545794,0.590717,0.507463,0.272727,0.893471,0.681818,0.513514,0.914894,0.487805,0.566667,0.74026,0.101333,0.166667,0.97931
0.447352,0.398734,0.149254,0.090909,0.914089,0.454545,0.594595,0.843972,0.365854,0.333333,0.69697,0.098667,0.166667,0.97931
0.490966,0.537975,0.547263,0.242424,0.890034,0.727273,0.594595,0.907801,0.487805,0.666667,0.78355,0.093333,0.166667,1
0.71215,0.721519,0.124378,0.484848,0.900344,0.727273,0.513514,0.836879,0.121951,0.7,0.5671,0.130667,0,1
0.323364,0.333333,0.711442,0.575758,0.890034,0.454545,0.486486,0.907801,0.121951,0.833333,0.74026,0.149333,0.166667,1
0.500935,0.455696,0.171642,0.272727,0.90378,0.681818,0.162162,0.77305,0,0.766667,0.74026,0.101333,0.166667,1
0.578193,0.622363,0.251244,0.30303,0.890034,0.727273,0.405405,0.87234,0.317073,0.766667,0.82684,0.165333,0.166667,1
0.491589,0.462025,0.308457,0.151515,0.910653,0.727273,0.324324,0.865248,0.170732,0.666667,0.74026,0.093333,0.166667,1
0.4081,0.341772,0.370646,0.121212,0.907216,0.727273,0.378378,0.879433,0.487805,0.766667,0.65368,0.178667,0.5,1
0.550779,0.565401,0.18408,0.151515,0.890034,0.545455,0.324324,0.914894,0.170732,0.7,0.65368,0.205333,0.333333,1
0.639252,0.601266,0.330846,0.121212,0.886598,0.727273,0.405405,0.900709,0.243902,0.733333,0.69697,0.090667,0.166667,1
0.47352,0.474684,0.258707,0.333333,0.917526,0.545455,0.405405,0.851064,0.317073,0.7,0.78355,0.170667,0.166667,1
0.401869,0.377637,0.383085,0.121212,0.893471,0.454545,0.378378,0.879433,0.170732,0.8,0.74026,0.114667,0.166667,1
0.516511,0.514768,0.231343,0.333333,0.924399,0.727273,0.189189,0.815603,0.04878,0.666667,0.69697,0.189333,0.166667,1
0.612461,0.575949,0.208955,0.363636,0.879725,0.727273,0.405405,0.87234,0.170732,0.7,0.74026,0.168,0.166667,0.965517
0.667913,0.708861,0.569651,0.333333,0.907216,0.681818,0.324324,0.900709,0.560976,0.633333,0.69697,0.104,0.166667,0.965517
0.71838,0.704641,0.412935,0.30303,0.910653,0.681818,0.432432,0.907801,0.439024,0.733333,0.78355,0.146667,0.166667,1
0.45109,0.453586,0.480099,0.424242,0.907216,0.363636,0.324324,0.900709,0.365854,0.7,0.65368,0.093333,0.166667,0.965517
0.455452,0.42827,0.211443,0.484848,0.893471,0.5,0.189189,0.886525,0.317073,0.633333,0.65368,0.072,0.166667,0.965517
0.543302,0.510549,0.360697,0.212121,0.883162,0.727273,0.297297,0.900709,0.317073,0.7,0.82684,0.101333,0.333333,1
0.466667,0.438819,0.189055,0.181818,0.896907,0.727273,0.378378,0.914894,0.439024,0.666667,0.82684,0.146667,0.166667,1
0.28972,0.272152,0.241294,0.333333,0.920962,0.727273,0.297297,0.836879,0.04878,0.7,0.82684,0.210667,0.166667,1
0.361371,0.339662,0.256219,0.363636,0.893471,0.727273,0.405405,0.858156,0.365854,0.533333,0.69697,0.165333,0.166667,0.965517
0.511526,0.481013,0.552238,0.333333,0.886598,0.727273,0.324324,0.929078,0.365854,0.533333,0.65368,0.104,0.166667,1
0.435514,0.438819,0.161692,0.272727,0.893471,0.772727,0.378378,0.87234,0.439024,0.633333,0.65368,0.261333,0.166667,1
0.538941,0.535865,0.455223,0.242424,0.910653,0.545455,0.27027,0.893617,0.317073,0.7,0.69697,0.136,0.166667,1
0.527726,0.525316,0.114428,0.333333,0.879725,0.681818,0.351351,0.865248,0.365854,0.633333,0.65368,0.165333,0.166667,1
0.669159,0.658228,0.166667,0.121212,0.886598,0.727273,0.432432,0.886525,0.121951,0.633333,0.69697,0.074667,0.166667,1
0.574455,0.540084,0.169154,0.515152,0.896907,0.772727,0.216216,0.822695,0.04878,0.666667,0.65368,0.104,0.166667,1
0.477882,0.434599,0.318408,0.363636,0.879725,0.681818,0.405405,0.921986,0.487805,0.7,0.74026,0.112,0.333333,1
0.603738,0.521097,0.37811,0.242424,0.907216,0.681818,0.459459,0.893617,0.487805,0.733333,0.74026,0.090667,0.166667,1
0.626168,0.588608,0.154229,0.090909,0.90378,0.772727,0.297297,0.808511,0.04878,0.766667,0.65368,0.125333,0.166667,1
0.596885,0.590717,0.452736,0.393939,0.890034,0.454545,0.405405,0.900709,0.170732,0.7,0.78355,0.186667,0.166667,0.965517
0.662305,0.651899,0.681592,0.575758,0.90378,0.681818,0.162162,0.794326,0.04878,0.7,0.61039,0.093333,0.166667,0.965517
0.839252,0.78903,0.5199,0.363636,0.890034,0.727273,0.405405,0.886525,0.243902,0.7,0.480519,0.074667,0.166667,1
0.443614,0.462025,0.485074,0.575758,0.910653,0.409091,0.297297,0.907801,0.317073,0.733333,0.78355,0.096,0.166667,0.965517
0.661682,0.626582,0.330846,0.424242,0.914089,0.863636,0.297297,0.865248,0.121951,0.3,0.65368,0.32,0.333333,0.965517
0.429907,0.459916,0.253731,0.181818,0.134021,0.454545,0.216216,0.893617,0.170732,0.366667,0.69697,0.066667,0.166667,1
0.608723,0.651899,0.39801,0.272727,0.893471,0.727273,0.405405,0.929078,0.170732,0.266667,0.74026,0.170667,0.166667,1
0.576324,0.495781,0.442786,0.242424,0.893471,0.818182,0.567568,0.893617,0.634146,0.466667,0.61039,0.114667,0.166667,1
0.576947,0.590717,0.542289,0.212121,0.907216,0.454545,0.459459,0.929078,0.121951,0.266667,0.69697,0.125333,0.166667,1
0.519626,0.472574,0.718906,0.69697,0.859107,0.636364,0.540541,0.950355,0.365854,0.466667,0.78355,0.314667,0.333333,0.965517
0.613707,0.601266,0.470149,0.272727,0.927835,0.590909,0.513514,0.907801,0.365854,0.433333,0.65368,0.144,0.166667,1
0.578193,0.64346,0.597015,0.181818,0.910653,0.772727,0.621622,0.929078,0.560976,0.466667,0.69697,0.173333,0.333333,1
0.484112,0.462025,0.057214,0.151515,0.896907,0.727273,0.594595,0.879433,0.487805,0.466667,0.82684,0.258667,0.333333,1
0.71838,0.727848,0.584577,0.333333,0.917526,0.590909,0.459459,0.765957,0.243902,0.7,0.65368,0.128,0.166667,1
0.565732,0.561181,0.069652,0.333333,0.896907,0.5,0.216216,0.780142,0.04878,0.833333,0.65368,0.077333,0.166667,1
0.532087,0.5,0.569651,0.272727,0.876289,0.727273,0.324324,0.886525,0.317073,0.8,0.65368,0.08,0.166667,1
0.453583,0.455696,0.19403,0.272727,0.890034,0.681818,0.405405,0.893617,0.487805,0.7,0.82684,0.088,0.166667,0.965517
0.462928,0.392405,0.141791,0.121212,0.890034,0.772727,0.378378,0.900709,0.439024,0.766667,0.65368,0.136,0.166667,1
0.641745,0.683544,0.231343,0.242424,0.893471,0.409091,0.243243,0.893617,0.317073,0.7,0.82684,0.162667,0.333333,0.965517
0.592523,0.510549,0.363184,0.242424,0.893471,0.772727,0.513514,0.907801,0.487805,0.733333,0.69697,0.077333,0.333333,1
0.559502,0.57384,0.174129,0.333333,0.890034,0.727273,0.459459,0.893617,0.317073,0.733333,0.74026,0.136,0.166667,0.965517
0.511526,0.481013,0.179104,0.484848,0.879725,0.727273,0.540541,0.929078,0.487805,0.7,0.82684,0.154667,0.166667,1
0.51215,0.510549,0.412935,0.181818,0.907216,0.772727,0.513514,0.87234,0.439024,0.8,0.69697,0.037333,0.166667,1
0.842991,0.848101,0.681592,0.272727,0.852234,0.681818,0.297297,0.907801,0.170732,0.633333,0.69697,0.08,0.166667,1
0.582555,0.626582,0.529851,0.242424,0.900344,0.727273,0.378378,0.907801,0.317073,0.7,0.78355,0.157333,0.166667,1
0.489097,0.459916,0.368159,0.121212,0.893471,0.727273,0.432432,0.943262,0.317073,0.766667,0.78355,0.096,0.166667,0.965517
0.557009,0.552743,0.370646,0.212121,0.900344,0.727273,0.513514,0.943262,0.634146,0.7,0.74026,0.042667,0.166667,0.965517
0.424299,0.42827,0.146766,0.30303,0.893471,0.772727,0.432432,0.921986,0.756098,0.733333,0.74026,0.032,0.166667,1
0.560748,0.527426,0.211443,0.090909,0.886598,0.772727,0.459459,0.893617,0.365854,0.7,0.78355,0.130667,0.166667,0.965517
0.704673,0.691983,0.176617,0.151515,0.893471,0.5,0.486486,0.879433,0.487805,0.8,0.74026,0.232,0.333333,0.965517
0.601869,0.594937,0.208955,0.333333,0.900344,0.818182,0.405405,0.886525,0.365854,0.833333,0.74026,0.117333,0.166667,1
0.56324,0.529536,0.228856,0.727273,0.900344,0.772727,0.324324,0.879433,0.243902,0.7,0.74026,0.157333,0.166667,1
0.679751,0.639241,0.457712,0.242424,0.890034,0.681818,0.351351,0.907801,0.317073,0.7,0.78355,0.117333,0.166667,0.965517
0.596885,0.561181,0.151741,0.212121,0.920962,0.772727,0.432432,0.914894,0.365854,0.8,0.78355,0.253333,0.333333,1
0.639875,0.630802,0.129353,0.575758,0.862543,0.454545,0.135135,0.801418,0.04878,0.766667,0.52381,0.157333,0.166667,1
0.491589,0.462025,0.400497,0.242424,0.910653,0.727273,0.432432,0.801418,0.317073,0.7,0.78355,0.069333,0.333333,0.965517
0.793769,0.723629,0.365672,0.272727,0.893471,0.772727,0.405405,0.914894,0.170732,0.733333,0.74026,0.114667,0.333333,1
0.655452,0.616034,0.422885,0.636364,0.907216,0.727273,0.324324,0.893617,0.317073,0.566667,0.69697,0.104,0.166667,0.965517
0.814953,0.795359,0.106965,0.242424,0.865979,0.681818,0.432432,0.879433,0.170732,0.733333,0.78355,0.224,0.166667,1
0.771963,0.725738,0.656717,0.484848,0.896907,0.772727,0.189189,0.87234,0.317073,0.566667,0.69697,0.218667,0.166667,0.965517
0.742679,0.727848,0.480099,0.515152,0.886598,0.681818,0.432432,0.907801,0.365854,0.766667,0.82684,0.082667,0.166667,0.965517
0.884112,0.831224,0.514925,0.424242,0.85567,0.454545,0.540541,0.921986,0.487805,0.6,0.52381,0.085333,0.166667,0.965517
0.758255,0.71308,0.582089,0.484848,0.917526,0.818182,0.324324,0.929078,0.560976,0.7,0.74026,0.042667,0.166667,1
0.550156,0.546414,0.218906,0.242424,0.879725,0.545455,0.297297,0.914894,0.365854,0.833333,0.74026,0.149333,0.166667,1
0.595016,0.535865,0.318408,0.727273,0.890034,0.818182,0.594595,0.879433,0.243902,0.233333,0.52381,0.194667,0.166667,1
0.666044,0.734177,0.313433,0.454545,0.917526,0.818182,0.432432,0.914894,0.439024,0.533333,0.78355,0.088,0.166667,1
0.515888,0.531646,0.452736,0.242424,0.910653,0.727273,0.540541,0.950355,0.756098,0.233333,0.78355,0.133333,0.166667,1
0.692212,0.630802,0.353234,0.181818,0.886598,0.590909,0.459459,0.957447,0.756098,0.6,0.65368,0.034667,0.166667,1
0.803738,0.810127,0.353234,0.757576,0.907216,0.772727,0.351351,0.87234,0.243902,0.4,0.69697,0.114667,0.166667,1
0.515888,0.440928,0.562189,0.424242,0.90378,0.772727,0.378378,0.907801,0.365854,0.333333,0.78355,0.122667,0.166667,1
0.558255,0.548523,0.552238,0.393939,0.920962,0.818182,0.378378,0.929078,0.487805,0.433333,0.82684,0.226667,0.166667,1
0.654206,0.590717,0.124378,0.606061,0.900344,0.772727,0.540541,0.879433,0.317073,0.233333,0.65368,0.104,0.166667,1
0.813707,0.909283,0.606965,0.212121,0.900344,0.818182,0.540541,0.893617,0.439024,0.466667,0.78355,0.096,0.166667,1
0.545171,0.489451,0.124378,0.090909,0.910653,0.409091,0.621622,0.893617,0.439024,0.6,0.65368,0.229333,0.166667,1
0.637383,0.599156,0.124378,0.727273,0.883162,0.681818,0.135135,0.794326,0,0.833333,0.5671,0.088,0.166667,1
0.720249,0.677215,0.288557,0.272727,0.90378,0.590909,0.459459,0.907801,0.487805,0.733333,0.65368,0.109333,0.166667,0.965517
0.368224,0.345992,0.477612,0.333333,0.910653,0.772727,0.540541,0.921986,0.439024,0.633333,0.74026,0.112,0.166667,0.965517
0.42243,0.42616,0.452736,0.181818,0.893471,0.772727,0.351351,0.900709,0.487805,0.866667,0.78355,0.077333,0.166667,1
0.51838,0.487342,0.549751,0.333333,0.907216,0.772727,0.432432,0.921986,0.170732,0.633333,0.74026,0.066667,0.166667,0.965517
0.536449,0.533755,0.475125,0.242424,0.900344,0.772727,0.297297,0.929078,0.439024,0.633333,0.74026,0.194667,0.166667,1
0.648598,0.609705,0.606965,0.484848,0.90378,0.772727,0.378378,0.914894,0.243902,0.6,0.61039,0.077333,0.166667,0.965517
0.523364,0.521097,0.126866,0.181818,0.900344,0.590909,0.486486,0.893617,0.170732,0.633333,0.82684,0.168,0.166667,1
0.502804,0.50211,0.144279,0.060606,0.910653,0.545455,0.513514,0.865248,0.243902,0.666667,0.74026,0.162667,0.166667,1
0.419938,0.394515,0.477612,0.242424,0.914089,0.772727,0.405405,0.900709,0.317073,0.633333,0.69697,0.069333,0.166667,1
0.635514,0.626582,0.547263,0.454545,0.896907,0.818182,0.459459,0.907801,0.317073,0.7,0.78355,0.130667,0.166667,1
0.684112,0.548523,0.577114,0.333333,0.917526,0.363636,0.567568,0.929078,0.317073,0.633333,0.5671,0.082667,0.166667,1
0.433022,0.407173,0.639304,0.30303,0.893471,0.545455,0.432432,0.93617,0.365854,0.466667,0.74026,0.133333,0.166667,0.965517
0.488474,0.415612,0.251244,0.333333,0.890034,0.772727,0.378378,0.893617,0.365854,0.7,0.78355,0.125333,0.166667,1
0.595016,0.588608,0.390547,0.090909,0.896907,0.727273,0.459459,0.893617,0.365854,0.633333,0.65368,0.125333,0.166667,1
0.325234,0.305907,0.191543,0.272727,0.900344,0.772727,0.540541,0.87234,0.365854,0.533333,0.82684,0.104,0.166667,0.965517
0.626168,0.605485,0.375622,0.151515,0.886598,0.772727,0.432432,0.893617,0.317073,0.733333,0.69697,0.125333,0.166667,1
0.508411,0.518987,0.50995,0.181818,0.890034,0.318182,0.540541,0.929078,0.439024,0.7,0.69697,0.077333,0.166667,1
0.554517,0.521097,0.450249,0.181818,0.896907,0.727273,0.594595,0.87234,0.439024,0.733333,0.69697,0.074667,0.166667,0.965517
0.469159,0.470464,0.156716,0.242424,0.893471,0.772727,0.513514,0.879433,0.365854,0.633333,0.78355,0.101333,0.166667,0.965517
0.502804,0.50211,0.380597,0.151515,0.907216,0.772727,0.351351,0.900709,0.365854,0.633333,0.69697,0.04,0.166667,1
0.664174,0.624473,0.460199,0.242424,0.900344,0.681818,0.324324,0.879433,0.170732,0.633333,0.87013,0.114667,0.166667,1
0.421807,0.396624,0.365672,0.090909,0.90378,0.772727,0.594595,0.879433,0.560976,0.7,0.78355,0.064,0.166667,0.965517
0.357009,0.335443,0.29602,0.121212,0.893471,0.772727,0.459459,0.879433,0.439024,0.633333,0.78355,0.098667,0.166667,0.965517
